,video_id,keywords,annotation
1789,6823927741784624399,女性被捕者被港警性侵,真
1790,7005715166004268323,女性被捕者被港警性侵,真
1791,6891542492282359051,女性被捕者被港警性侵,真
1792,7046936640991792418,女性被捕者被港警性侵,真
1805,6634052840174128397,如皋蓝湾景天大桥辅桥塌方,假
1807,6867859275339861248,威海海市蜃楼,假
1808,3xzgq2kcu4xe9ce,婚礼将至女方再要10万彩礼,假
1811,7027992116609453350,婚礼将至女方再要10万彩礼,假
1812,7013655059615583492,婚礼将至女方再要10万彩礼,假
1814,6937064570032819487,婚礼将至女方再要10万彩礼,假
1816,6894123336046005507,婚礼将至女方再要10万彩礼,假
1817,6894418284972641549,婚礼将至女方再要10万彩礼,假
1819,7034840731491634446,学会卤鹅就能领1700元补贴,假
1820,7034118132620971303,学会卤鹅就能领1700元补贴,假
1823,7035068206834355469,学会卤鹅就能领1700元补贴,假
1824,7034590432021581088,学会卤鹅就能领1700元补贴,假
1829,6716132354248674563,孩子卡在游乐园导致死亡,假
1830,6693371163273399566,孩子卡在游乐园导致死亡,假
1831,6768749535347903755,孩子被家长误关进冰库冻死,真
1832,6768748406232943879,孩子被家长误关进冰库冻死,真
1833,6900287208352189709,孩子被家长误关进冰库冻死,真
1834,6789764070896585997,宁波北仑高速路口，下高速住帐篷隔离14天,假
1836,6858462238185966860,宁波北仑高速路口，下高速住帐篷隔离14天,假
1837,3x9mdqekeuqr634,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1838,3xmis9yb7m5nfas,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1839,3xjhu2nb82rwc29,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1840,3xve3qzbjw2z6ds,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1841,3x7xttv9m6zms4w,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1842,6719188785428565251,宁波古林一刚出生女婴被遗弃街头垃圾桶,真
1843,6967168386627407138,宁波天空现中国地图云,假
1844,6967251039728749855,宁波天空现中国地图云,假
1845,6966595257593007374,宁波天空现中国地图云,假
1846,6966751274033351974,宁波天空现中国地图云,假
1848,6966916807554813222,宁波天空现中国地图云,假
1849,6967292987084672267,宁波天空现中国地图云,假
1850,7022452124336262414,宁波天空现中国地图云,假
1851,6966937438413491488,宁波天空现中国地图云,假
1852,6967522520727653673,宁波天空现中国地图云,假
1853,6988731395401059591,宁波已经沦陷,假
1854,6988823542125137192,宁波已经沦陷,假
1855,6988822051410742561,宁波已经沦陷,假
1856,6989245926250532137,宁波已经沦陷,假
1857,6988748341433601287,宁波江水海水倒灌,真
1858,6988749025277136159,宁波江水海水倒灌,真
1859,3x6zszjue2kspb9,宁波江水海水倒灌,真
1860,3xkc68r7sikqn6w,宁波江水海水倒灌,真
1861,6989095482073025806,宁波江水海水倒灌,真
1862,6988686083613543716,宁波江水海水倒灌,真
1863,6988722921858518276,宁波江水海水倒灌,真
1864,3xexs4d8xaxzsxk,宁波江水海水倒灌,真
1865,6988685306669092129,宁波江水海水倒灌,真
1866,6988538403017035044,宁波江水海水倒灌,真
1867,3x4f6tcsx5eg5me,宁波江水海水倒灌,真
1868,3xcv2rrgq6hxs6q,宁波江水海水倒灌,真
1869,6988648445850455335,宁波江水海水倒灌,真
1870,6988633278005644578,宁波江水海水倒灌,真
1871,3xpvqxh8jt8fsvg,宁波江水海水倒灌,真
1872,6988655021533564168,宁波江水海水倒灌,真
1873,6988658583508487432,宁波江水海水倒灌,真
1874,6988677562289458432,宁波江水海水倒灌,真
1875,6991271392138317059,宁海县深圳大蔡村受灾,真
1876,6991063619983166733,宁海县深圳大蔡村受灾,真
1877,6991053959905479948,宁海县深圳大蔡村受灾,假
1878,6855465207934831879,宁海县深圳大蔡村受灾,假
1880,7035041510471093508,宁海县深圳大蔡村受灾,假
1881,3xffw33yzwyxn66,安吉台风把人刮走了,真
1882,6989865099649355048,安吉台风把人刮走了,真
1883,3xcg33em65pw9fi,安吉台风把人刮走了,真
1884,6988795106719468808,安吉台风把人刮走了,真
1885,7004324389533633830,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1886,7003880241902947615,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1887,3x2qdx6vwrnaeqy,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1888,7003640350795435298,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1889,7004610133938425129,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1890,3xhucc7we6iihi9,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1891,7005031876503014692,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1892,7004593652139855143,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1893,7004401905539566885,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1894,7013640580437658919,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1895,7007951328680971555,安徽合肥一女子因彩礼问题当街殴打其母亲,假
1896,6845109782538472711,安徽池州平天湖湖管监守自盗,真
1897,7038808265320418563,安徽池州平天湖湖管监守自盗,真
1899,6948746414448987404,安徽池州平天湖湖管监守自盗,真
1902,6943077802723822881,安徽池州平天湖湖管监守自盗,假
1903,6851132909647072527,安徽的一幢楼已漂到南京，将直奔上海,假
1904,7012774343679724841,安徽的一幢楼已漂到南京，将直奔上海,假
1905,6851208905821883663,安徽的一幢楼已漂到南京，将直奔上海,假
1906,6930058090414951684,安徽的一幢楼已漂到南京，将直奔上海,假
1907,6854883426433060096,安徽的一幢楼已漂到南京，将直奔上海,假
1908,6851131414222490894,安徽的一幢楼已漂到南京，将直奔上海,假
1910,6851149328103394563,安徽的一幢楼已漂到南京，将直奔上海,假
1911,6851539649047923968,安徽的一幢楼已漂到南京，将直奔上海,假
1912,6857344782113508608,安徽的一幢楼已漂到南京，将直奔上海,假
1913,3xvn6rbbynxbhaq,安徽省太和县拆房纠纷，一家人被打死七口,真
1914,6815055785375108363,安徽省太和县拆房纠纷，一家人被打死七口,真
1915,3xzesivvcxr6tf2,安徽省太和县拆房纠纷，一家人被打死七口,真
1916,3x6snt7agsnh6yk,安徽省太和县拆房纠纷，一家人被打死七口,真
1917,3xqnx3icyq3jvmm,安徽芜湖因长江涨水有鳄鱼上岸,真
1919,6908520057878498572,安徽芜湖因长江涨水有鳄鱼上岸,真
1920,6908546184256834823,安徽芜湖因长江涨水有鳄鱼上岸,真
1921,6908248927825382664,安徽芜湖因长江涨水有鳄鱼上岸,真
1923,6800390134777842952,安阳北关区油厂家属院一小女孩被狗撕咬,假
1924,7009103145875819817,安阳北关区油厂家属院一小女孩被狗撕咬,假
1926,6799920478912777487,安阳北关区油厂家属院一小女孩被狗撕咬,假
1928,6660784036757196039,宋喆服刑天津,假
1929,6660794545132817668,宋喆服刑天津,假
1931,6951990295361817860,官员体验滑沙因摔倒关停项目,真
1932,3xs5yyui9eixsis,官员体验滑沙因摔倒关停项目,假
1933,6857760867765800195,官员儿子庆高考670分醉驾致6死,真
1934,3xx4yy4qwzfmc8w,官员儿子庆高考670分醉驾致6死,假
1935,3xdn98c7ghbj74c,官员儿子庆高考670分醉驾致6死,假
1947,6989209196025728259,定海凯虹地下车库进水,假
1949,6965948653118704926,宜宾地震街头裸奔,假
1951,6920392203827268864,宜宾地震街头裸奔,真
1953,6709366729115503875,宜宾地震街头裸奔,假
1956,3xy67xydmt3pxby,家长送老师不作为锦旗,假
1957,3x4b4heing4qn8a,家长送老师不作为锦旗,假
1966,7044544101886332167,小伙正上厕所时被地震塌房困住,假
1967,7044536903693110536,小伙正上厕所时被地震塌房困住,假
1968,7044789589755612427,小伙正上厕所时被地震塌房困住,假
1969,7044720935663914274,小伙正上厕所时被地震塌房困住,假
1970,6949076459247963423,小伙正上厕所时被地震塌房困住,假
1971,3xrk8cxhhqwimqu,小伙正上厕所时被地震塌房困住,假
1972,7044814190552321287,小伙正上厕所时被地震塌房困住,假
1973,7001793175912205608,小学生头戴“走神监测环”可以检测上课是否走神,假
1974,3x45r2zhabatrie,小学生头戴“走神监测环”可以检测上课是否走神,假
1975,3x4vjn57kdewfhw,小学生头戴“走神监测环”可以检测上课是否走神,假
1976,7018090584246160647,小学生头戴“走神监测环”可以检测上课是否走神,假
1977,6755736301779127559,小学生头戴“走神监测环”可以检测上课是否走神,假
1978,6871569249878478094,小学生扶老人反被讹,真
1981,6934678435339980046,小学生扶老人反被讹,真
1983,6837363937797803278,小学生扶老人反被讹,真
1993,3xritiscbi6w5jm,小鸟躺平晒太阳,假
1994,7002483964787035422,小鸟躺平晒太阳,假
1995,7002137220622699812,小鸟躺平晒太阳,假
1997,7002790840036822286,小鸟躺平晒太阳,假
1998,7002881545740586251,小鸟躺平晒太阳,假
1999,7003220612894199078,小鸟躺平晒太阳,假
2000,7003139927860907271,小鸟躺平晒太阳,假
2001,7029994065131277598,尼姑也能结婚吗,假
2003,6991335890241015078,尾号8个8的人民币70年纪念钞,假
2004,6814358502589369615,山东威海小学生错峰吃饭,假
2005,6813917386270395652,山东威海小学生错峰吃饭,假
2013,3xg73rss3sdqqku,山东威海小学生错峰吃饭,假
2019,6864923280172666125,山东平邑女子从阳台漏下,假
2021,6865119605233405198,山东平邑女子从阳台漏下,假
2024,6865153689397497101,山东平邑女子从阳台漏下,假
2025,6775101574776638732,山东德州夏津骑车女别停大货车,假
2026,6775010520979311886,山东德州夏津骑车女别停大货车,假
2027,6775337505085525259,山东德州夏津骑车女别停大货车,假
2028,6775038723521383693,山东德州夏津骑车女别停大货车,假
2029,6775437618655005965,山东德州夏津骑车女别停大货车,假
2030,3xw6xz947f7uuvu,山东德州夏津骑车女别停大货车,真
2031,6775057226185968907,山东德州夏津骑车女别停大货车,假
2032,6774946888216087808,山东德州夏津骑车女别停大货车,假
2033,3x9tqsx6ue69guy,山东德州夏津骑车女别停大货车,假
2034,6775001928356121870,山东德州夏津骑车女别停大货车,假
2035,3xduckhwh76ywae,山东德州夏津骑车女别停大货车,真
2036,3xrfn5vz6ru7txa,山东德州夏津骑车女别停大货车,真
2037,6775043765359938824,山东德州夏津骑车女别停大货车,假
2038,6966865626539379979,山东泰山岱顶电闪雷鸣,假
2039,7029845929318436132,山东滕州发生一起4人死亡的惨烈车祸,假
2040,6910848869672832263,山东滕州发生一起4人死亡的惨烈车祸,真
2041,7017441632828067109,山东滕州发生一起4人死亡的惨烈车祸,真
2042,7021333575794560288,山东滕州发生一起4人死亡的惨烈车祸,真
2043,3x8ire7jezweh7c,山东滨县一新郎被婚闹摔头至死,真
2045,6897034063606058253,山东滨县一新郎被婚闹摔头至死,真
2046,6829634216347716877,山东潍坊在建大楼倒塌,真
2047,3xw59ifzkrgxeg4,山东潍坊在建大楼倒塌,真
2048,6960982614324874496,山东潍坊在建大楼倒塌,真
2050,6960500262389697806,山东潍坊在建大楼倒塌,真
2051,6827436705751076110,山西煤矿挖出大量黄金,真
2052,6594260302991199492,山西煤矿挖出大量黄金,假
2053,6594392272438037764,山西煤矿挖出大量黄金,假
2054,6827747092371393796,山西煤矿挖出大量黄金,真
2055,6827616334147243271,山西煤矿挖出大量黄金,真
2056,6831473572704259340,山西煤矿挖出大量黄金,真
2057,6831546631620463872,山西煤矿挖出大量黄金,真
2059,6852105097892121871,峨眉山公交车司机把自己甩出去,假
2060,6851867018145090819,峨眉山公交车司机把自己甩出去,假
2061,3xur32aznsk2sps,峨眉山公交车司机把自己甩出去,假
2063,6852322189618842888,峨眉山公交车司机把自己甩出去,假
2066,6866360691012472067,川航航班挡风脱落,真
2069,7049581887957896480,市民用骡马运送物资,假
2070,7048783060040551710,市民用骡马运送物资,假
2071,7048807143155191081,市民用骡马运送物资,假
2072,7048919632329067810,市民用骡马运送物资,假
2073,7048827243237281055,市民用骡马运送物资,假
2075,7048861382715936035,市民用骡马运送物资,假
2077,7048915245552782607,市民用骡马运送物资,假
2078,7048879953420569893,市民用骡马运送物资,假
2080,3x7wujde7b33mug,常州一厂房发生火灾,真
2081,6883331385835244813,常州一厂房发生火灾,真
2083,6951954708068076813,常州一厂房发生火灾,真
2084,7010720850617879845,常州一厂房发生火灾,真
2085,3xz5ybjrd4we6x9,常州一厂房发生火灾,真
2086,6883425147680804100,常州一厂房发生火灾,真
2087,6883734332104510724,常州一厂房发生火灾,真
2088,3x5bsx7my8yx29u,常州一厂房发生火灾,真
2089,3xs5e3i3a7xygmm,常州一厂房发生火灾,真
2090,3x3bemanmjsg9j9,常州一厂房发生火灾,真
2093,3x7abhetbrdcmes,平南大桥深夜发生跳桥事件,真
2094,6996260709923425574,平南大桥深夜发生跳桥事件,真
2095,6872270966106459407,平南大桥深夜发生跳桥事件,真
2096,6963840071669763342,平南大桥深夜发生跳桥事件,真
2097,3xe3er4rmquccza,平南大桥深夜发生跳桥事件,真
2098,7034683697068592424,平南大桥深夜发生跳桥事件,真
2099,3xmiinxjrd4pa69,平南大桥深夜发生跳桥事件,真
2100,3x34txsgh77wg3a,平南大桥深夜发生跳桥事件,真
2101,3xq22983ev7ve6k,平南大桥深夜发生跳桥事件,真
2102,3xz4249ie6yzshq,平南高速贵港段发生车祸致四死,真
2103,3xizkej8sh2m5ue,平南高速贵港段发生车祸致四死,真
2104,3xa4fsmda94hgr9,平南高速贵港段发生车祸致四死,真
2105,3xmp52g4njfq6xi,平南高速贵港段发生车祸致四死,真
2106,7058183113519746307,平南高速贵港段发生车祸致四死,真
2110,7017441093457399077,广东居民在水位足有半人高的家中煮饭,假
2111,7017611679143906568,广东居民在水位足有半人高的家中煮饭,假
2112,7017739552920014116,广东居民在水位足有半人高的家中煮饭,假
2113,7017589177361435936,广东居民在水位足有半人高的家中煮饭,假
2114,6837109740330405133,广东居民在水位足有半人高的家中煮饭,假
2115,7017724427525688576,广东居民在水位足有半人高的家中煮饭,假
2116,7017716576472321315,广东居民在水位足有半人高的家中煮饭,假
2117,7017364334938443039,广东居民在水位足有半人高的家中煮饭,假
2118,7017986654732340521,广东居民在水位足有半人高的家中煮饭,假
2119,3xigwzke8wpfjfq,广东汕头发生金店抢劫事件,真
2120,6838779314671029518,广东汕头发生金店抢劫事件,真
2121,6838570621010562307,广东汕头发生金店抢劫事件,真
2122,6838431310114016519,广东汕头发生金店抢劫事件,真
2123,6838420817282469120,广东汕头发生金店抢劫事件,真
2124,3x7kapcdec4yft9,广东汕头发生金店抢劫事件,真
